photo_cod,image_path,hpi,ivr
VI207,out_img_norm/VI207_yolo.png,1,6
GI648,out_img_norm/GI648_yolo.png,2,7
VI1289,out_img_norm/VI1289_yolo.png,5,0
VI1008,out_img_norm/VI1008_yolo.png,0,0
VI4273,out_img_norm/VI4273_yolo.png,1,2
VI480,out_img_norm/VI480_yolo.png,1,6
GI250,out_img_norm/GI250_yolo.png,3,1
VI2257,out_img_norm/VI2257_yolo.png,0,0
VI4226,out_img_norm/VI4226_yolo.png,1,7
VI2347,out_img_norm/VI2347_yolo.png,0,0
VI638,out_img_norm/VI638_yolo.png,5,0
VI910,out_img_norm/VI910_yolo.png,1,2
VI3162,out_img_norm/VI3162_yolo.png,1,2
VI85,out_img_norm/VI85_yolo.png,1,7
VI336,out_img_norm/VI336_yolo.png,1,7
VI27,out_img_norm/VI27_yolo.png,0,0
VI2741,out_img_norm/VI2741_yolo.png,1,4
VI1900,out_img_norm/VI1900_yolo.png,0,0
VI2960,out_img_norm/VI2960_yolo.png,2,1
GI503,out_img_norm/GI503_yolo.png,0,0
VI2000,out_img_norm/VI2000_yolo.png,1,7
VI3120,out_img_norm/VI3120_yolo.png,0,0
VI167,out_img_norm/VI167_yolo.png,1,7
VI3000,out_img_norm/VI3000_yolo.png,3,1
VI624,out_img_norm/VI624_yolo.png,1,7
VI1431,out_img_norm/VI1431_yolo.png,1,7
GI234,out_img_norm/GI234_yolo.png,2,1
VI3528,out_img_norm/VI3528_yolo.png,2,1
VI1362,out_img_norm/VI1362_yolo.png,1,2
VI126,out_img_norm/VI126_yolo.png,1,7
VI946,out_img_norm/VI946_yolo.png,5,0
GI910,out_img_norm/GI910_yolo.png,1,7
VI3267,out_img_norm/VI3267_yolo.png,0,0
VI4134,out_img_norm/VI4134_yolo.png,0,0
VI994,out_img_norm/VI994_yolo.png,1,2
VI1594,out_img_norm/VI1594_yolo.png,2,1
VI2126,out_img_norm/VI2126_yolo.png,0,0
VI1686,out_img_norm/VI1686_yolo.png,0,0
VI230,out_img_norm/VI230_yolo.png,1,7
VI3530,out_img_norm/VI3530_yolo.png,4,1
VI120,out_img_norm/VI120_yolo.png,1,7
GI64,out_img_norm/GI64_yolo.png,0,0
VI1910,out_img_norm/VI1910_yolo.png,1,2
VI936,out_img_norm/VI936_yolo.png,5,0
VI3288,out_img_norm/VI3288_yolo.png,1,7
GI923,out_img_norm/GI923_yolo.png,1,2
VI629,out_img_norm/VI629_yolo.png,1,7
VI3438,out_img_norm/VI3438_yolo.png,1,7
GI354,out_img_norm/GI354_yolo.png,3,1
VI1171,out_img_norm/VI1171_yolo.png,1,6
GI638,out_img_norm/GI638_yolo.png,1,7
VI355,out_img_norm/VI355_yolo.png,2,6
VI3709,out_img_norm/VI3709_yolo.png,1,1
GI291,out_img_norm/GI291_yolo.png,0,0
VI2184,out_img_norm/VI2184_yolo.png,0,0
VI4473,out_img_norm/VI4473_yolo.png,0,0
GI316,out_img_norm/GI316_yolo.png,1,1
VI1582,out_img_norm/VI1582_yolo.png,5,0
VI2033,out_img_norm/VI2033_yolo.png,4,7
VI2847,out_img_norm/VI2847_yolo.png,3,1
VI225,out_img_norm/VI225_yolo.png,1,7
VI4200,out_img_norm/VI4200_yolo.png,0,0
GI747,out_img_norm/GI747_yolo.png,0,0
VI2696,out_img_norm/VI2696_yolo.png,0,0
VI844,out_img_norm/VI844_yolo.png,1,4
VI689,out_img_norm/VI689_yolo.png,0,0
VI1777,out_img_norm/VI1777_yolo.png,0,0
VI2256,out_img_norm/VI2256_yolo.png,0,0
GI786,out_img_norm/GI786_yolo.png,2,7
VI1627,out_img_norm/VI1627_yolo.png,0,0
VI1209,out_img_norm/VI1209_yolo.png,3,1
GI83,out_img_norm/GI83_yolo.png,5,0
VI4464,out_img_norm/VI4464_yolo.png,0,0
GI656,out_img_norm/GI656_yolo.png,4,7
VI1568,out_img_norm/VI1568_yolo.png,1,7
VI3402,out_img_norm/VI3402_yolo.png,1,7
VI1986,out_img_norm/VI1986_yolo.png,1,7
VI1324,out_img_norm/VI1324_yolo.png,5,0
VI1016,out_img_norm/VI1016_yolo.png,0,0
GI2,out_img_norm/GI2_yolo.png,0,0
VI986,out_img_norm/VI986_yolo.png,1,2
VI4391,out_img_norm/VI4391_yolo.png,1,1
VI1222,out_img_norm/VI1222_yolo.png,2,2
GI511,out_img_norm/GI511_yolo.png,0,0
VI1882,out_img_norm/VI1882_yolo.png,0,0
VI1007,out_img_norm/VI1007_yolo.png,1,1
VI1554,out_img_norm/VI1554_yolo.png,1,7
VI3347,out_img_norm/VI3347_yolo.png,1,6
VI4258,out_img_norm/VI4258_yolo.png,1,3
GI335,out_img_norm/GI335_yolo.png,1,7
VI704,out_img_norm/VI704_yolo.png,1,7
VI3144,out_img_norm/VI3144_yolo.png,1,7
VI767,out_img_norm/VI767_yolo.png,1,6
VI690,out_img_norm/VI690_yolo.png,2,6
VI657,out_img_norm/VI657_yolo.png,1,5
VI1606,out_img_norm/VI1606_yolo.png,1,7
VI3711,out_img_norm/VI3711_yolo.png,2,2
VI4235,out_img_norm/VI4235_yolo.png,0,0
VI3195,out_img_norm/VI3195_yolo.png,1,7
VI1437,out_img_norm/VI1437_yolo.png,1,7
VI3264,out_img_norm/VI3264_yolo.png,1,1
VI3123,out_img_norm/VI3123_yolo.png,0,0
GI909,out_img_norm/GI909_yolo.png,3,5
VI2309,out_img_norm/VI2309_yolo.png,0,0
VI4176,out_img_norm/VI4176_yolo.png,2,7
GI673,out_img_norm/GI673_yolo.png,5,0
VI3746,out_img_norm/VI3746_yolo.png,1,7
VI328,out_img_norm/VI328_yolo.png,1,7
GI311,out_img_norm/GI311_yolo.png,5,0
GI604,out_img_norm/GI604_yolo.png,0,0
VI954,out_img_norm/VI954_yolo.png,4,2
VI813,out_img_norm/VI813_yolo.png,1,5
VI2058,out_img_norm/VI2058_yolo.png,1,7
VI1457,out_img_norm/VI1457_yolo.png,1,1
VI904,out_img_norm/VI904_yolo.png,5,0
VI3305,out_img_norm/VI3305_yolo.png,0,0
VI3302,out_img_norm/VI3302_yolo.png,0,0
VI3508,out_img_norm/VI3508_yolo.png,4,1
VI82,out_img_norm/VI82_yolo.png,0,0
VI3192,out_img_norm/VI3192_yolo.png,2,2
VI2152,out_img_norm/VI2152_yolo.png,2,7
VI1797,out_img_norm/VI1797_yolo.png,1,7
GI499,out_img_norm/GI499_yolo.png,0,0
VI3734,out_img_norm/VI3734_yolo.png,0,0
VI399,out_img_norm/VI399_yolo.png,1,3
VI2251,out_img_norm/VI2251_yolo.png,0,0
VI3349,out_img_norm/VI3349_yolo.png,5,0
VI549,out_img_norm/VI549_yolo.png,1,5
VI3472,out_img_norm/VI3472_yolo.png,1,3
VI3425,out_img_norm/VI3425_yolo.png,0,0
VI1605,out_img_norm/VI1605_yolo.png,1,4
VI2389,out_img_norm/VI2389_yolo.png,1,1
GI653,out_img_norm/GI653_yolo.png,1,7
VI3274,out_img_norm/VI3274_yolo.png,0,0
VI4343,out_img_norm/VI4343_yolo.png,0,0
VI554,out_img_norm/VI554_yolo.png,1,1
VI1668,out_img_norm/VI1668_yolo.png,5,0
GI498,out_img_norm/GI498_yolo.png,0,0
VI2908,out_img_norm/VI2908_yolo.png,3,3
VI3181,out_img_norm/VI3181_yolo.png,1,5
VI1493,out_img_norm/VI1493_yolo.png,0,0
VI605,out_img_norm/VI605_yolo.png,1,7
VI4133,out_img_norm/VI4133_yolo.png,0,0
VI2490,out_img_norm/VI2490_yolo.png,0,0
VI345,out_img_norm/VI345_yolo.png,1,7
VI4283,out_img_norm/VI4283_yolo.png,0,0
VI641,out_img_norm/VI641_yolo.png,0,0
VI2688,out_img_norm/VI2688_yolo.png,5,0
VI3329,out_img_norm/VI3329_yolo.png,1,6
VI1072,out_img_norm/VI1072_yolo.png,1,7
VI1218,out_img_norm/VI1218_yolo.png,1,7
VI1646,out_img_norm/VI1646_yolo.png,0,0
VI3008,out_img_norm/VI3008_yolo.png,5,0
VI4439,out_img_norm/VI4439_yolo.png,0,0
VI406,out_img_norm/VI406_yolo.png,1,6
GI528,out_img_norm/GI528_yolo.png,1,7
VI3409,out_img_norm/VI3409_yolo.png,1,7
VI1428,out_img_norm/VI1428_yolo.png,5,0
VI2872,out_img_norm/VI2872_yolo.png,1,1
GI820,out_img_norm/GI820_yolo.png,1,7
VI3449,out_img_norm/VI3449_yolo.png,0,0
VI2667,out_img_norm/VI2667_yolo.png,5,0
VI3010,out_img_norm/VI3010_yolo.png,5,1
VI1443,out_img_norm/VI1443_yolo.png,1,1
VI1737,out_img_norm/VI1737_yolo.png,1,1
VI1649,out_img_norm/VI1649_yolo.png,1,7
GI400,out_img_norm/GI400_yolo.png,2,7
VI1590,out_img_norm/VI1590_yolo.png,1,7
VI1552,out_img_norm/VI1552_yolo.png,1,2
VI676,out_img_norm/VI676_yolo.png,1,7
VI4417,out_img_norm/VI4417_yolo.png,1,7
VI2223,out_img_norm/VI2223_yolo.png,1,7
VI3184,out_img_norm/VI3184_yolo.png,1,7
GI826,out_img_norm/GI826_yolo.png,0,0
GI249,out_img_norm/GI249_yolo.png,3,1
VI1054,out_img_norm/VI1054_yolo.png,1,6
GI921,out_img_norm/GI921_yolo.png,1,2
VI732,out_img_norm/VI732_yolo.png,1,7
VI2867,out_img_norm/VI2867_yolo.png,4,5
GI242,out_img_norm/GI242_yolo.png,2,1
VI357,out_img_norm/VI357_yolo.png,1,6
VI1464,out_img_norm/VI1464_yolo.png,1,7
VI448,out_img_norm/VI448_yolo.png,1,7
VI4399,out_img_norm/VI4399_yolo.png,1,1
VI265,out_img_norm/VI265_yolo.png,1,6
GI676,out_img_norm/GI676_yolo.png,0,0
VI2123,out_img_norm/VI2123_yolo.png,0,0
VI2013,out_img_norm/VI2013_yolo.png,1,7
GI598,out_img_norm/GI598_yolo.png,0,0
VI1373,out_img_norm/VI1373_yolo.png,1,7
VI798,out_img_norm/VI798_yolo.png,1,2
GI230,out_img_norm/GI230_yolo.png,2,1
VI2441,out_img_norm/VI2441_yolo.png,0,0
VI1905,out_img_norm/VI1905_yolo.png,1,2
GI160,out_img_norm/GI160_yolo.png,0,0
VI3685,out_img_norm/VI3685_yolo.png,2,1
VI2480,out_img_norm/VI2480_yolo.png,0,0
VI1960,out_img_norm/VI1960_yolo.png,0,0
VI1637,out_img_norm/VI1637_yolo.png,0,0
VI2146,out_img_norm/VI2146_yolo.png,1,7
VI2652,out_img_norm/VI2652_yolo.png,5,0
VI4163,out_img_norm/VI4163_yolo.png,1,7
VI4136,out_img_norm/VI4136_yolo.png,1,1
VI2861,out_img_norm/VI2861_yolo.png,1,1
VI326,out_img_norm/VI326_yolo.png,1,7
VI1230,out_img_norm/VI1230_yolo.png,1,6
GI205,out_img_norm/GI205_yolo.png,2,1
VI245,out_img_norm/VI245_yolo.png,1,7
VI165,out_img_norm/VI165_yolo.png,1,7
VI3435,out_img_norm/VI3435_yolo.png,1,7
VI1956,out_img_norm/VI1956_yolo.png,0,0
VI1328,out_img_norm/VI1328_yolo.png,6,0
VI4452,out_img_norm/VI4452_yolo.png,0,0
VI3332,out_img_norm/VI3332_yolo.png,1,6
GI41,out_img_norm/GI41_yolo.png,0,0
VI242,out_img_norm/VI242_yolo.png,1,7
GI385,out_img_norm/GI385_yolo.png,1,7
VI1179,out_img_norm/VI1179_yolo.png,1,6
VI1296,out_img_norm/VI1296_yolo.png,5,0
VI2807,out_img_norm/VI2807_yolo.png,3,1
VI4295,out_img_norm/VI4295_yolo.png,3,5
GI639,out_img_norm/GI639_yolo.png,1,7
VI291,out_img_norm/VI291_yolo.png,1,6
VI1864,out_img_norm/VI1864_yolo.png,1,2
VI644,out_img_norm/VI644_yolo.png,1,6
VI1351,out_img_norm/VI1351_yolo.png,5,0
GI174,out_img_norm/GI174_yolo.png,0,0
GI554,out_img_norm/GI554_yolo.png,0,0
VI2779,out_img_norm/VI2779_yolo.png,2,1
VI3672,out_img_norm/VI3672_yolo.png,1,1
VI2854,out_img_norm/VI2854_yolo.png,2,4
VI3481,out_img_norm/VI3481_yolo.png,1,7
VI3027,out_img_norm/VI3027_yolo.png,1,1
VI1901,out_img_norm/VI1901_yolo.png,1,7
VI3697,out_img_norm/VI3697_yolo.png,2,1
VI2409,out_img_norm/VI2409_yolo.png,0,0
VI1965,out_img_norm/VI1965_yolo.png,1,7
VI2093,out_img_norm/VI2093_yolo.png,1,7
VI2793,out_img_norm/VI2793_yolo.png,1,1
VI751,out_img_norm/VI751_yolo.png,1,7
GI702,out_img_norm/GI702_yolo.png,5,0
VI2905,out_img_norm/VI2905_yolo.png,1,1
GI136,out_img_norm/GI136_yolo.png,0,0
VI2687,out_img_norm/VI2687_yolo.png,6,0
VI736,out_img_norm/VI736_yolo.png,1,7
VI835,out_img_norm/VI835_yolo.png,1,2
VI1092,out_img_norm/VI1092_yolo.png,1,6
VI625,out_img_norm/VI625_yolo.png,1,7
VI446,out_img_norm/VI446_yolo.png,1,6
VI3509,out_img_norm/VI3509_yolo.png,0,0
VI3470,out_img_norm/VI3470_yolo.png,1,7
VI2864,out_img_norm/VI2864_yolo.png,3,1
VI1499,out_img_norm/VI1499_yolo.png,1,1
VI1492,out_img_norm/VI1492_yolo.png,0,0
GI699,out_img_norm/GI699_yolo.png,5,0
VI2158,out_img_norm/VI2158_yolo.png,1,7
VI3398,out_img_norm/VI3398_yolo.png,1,7
VI4457,out_img_norm/VI4457_yolo.png,3,1
VI3290,out_img_norm/VI3290_yolo.png,0,0
VI2160,out_img_norm/VI2160_yolo.png,3,7
VI324,out_img_norm/VI324_yolo.png,1,7
VI714,out_img_norm/VI714_yolo.png,0,0
VI1422,out_img_norm/VI1422_yolo.png,1,6
VI3727,out_img_norm/VI3727_yolo.png,1,6
GI361,out_img_norm/GI361_yolo.png,2,3
VI1327,out_img_norm/VI1327_yolo.png,6,0
VI3739,out_img_norm/VI3739_yolo.png,1,7
VI334,out_img_norm/VI334_yolo.png,1,7
VI2237,out_img_norm/VI2237_yolo.png,0,0
VI4271,out_img_norm/VI4271_yolo.png,2,2
VI2613,out_img_norm/VI2613_yolo.png,5,0
GI121,out_img_norm/GI121_yolo.png,5,0
GI54,out_img_norm/GI54_yolo.png,5,0
VI458,out_img_norm/VI458_yolo.png,1,7
VI1851,out_img_norm/VI1851_yolo.png,1,6
VI4265,out_img_norm/VI4265_yolo.png,2,6
VI3439,out_img_norm/VI3439_yolo.png,3,7
VI3075,out_img_norm/VI3075_yolo.png,5,0
VI1949,out_img_norm/VI1949_yolo.png,5,0
VI2752,out_img_norm/VI2752_yolo.png,5,0
VI729,out_img_norm/VI729_yolo.png,1,7
VI1388,out_img_norm/VI1388_yolo.png,1,7
VI95,out_img_norm/VI95_yolo.png,1,7
VI1722,out_img_norm/VI1722_yolo.png,0,0
VI3671,out_img_norm/VI3671_yolo.png,3,1
VI3430,out_img_norm/VI3430_yolo.png,1,4
VI1773,out_img_norm/VI1773_yolo.png,1,1
VI2843,out_img_norm/VI2843_yolo.png,0,0
VI3160,out_img_norm/VI3160_yolo.png,2,7
GI56,out_img_norm/GI56_yolo.png,0,0
VI2448,out_img_norm/VI2448_yolo.png,1,7
VI1821,out_img_norm/VI1821_yolo.png,5,0
GI187,out_img_norm/GI187_yolo.png,3,1
VI1339,out_img_norm/VI1339_yolo.png,5,0
VI330,out_img_norm/VI330_yolo.png,1,7
GI138,out_img_norm/GI138_yolo.png,0,0
GI746,out_img_norm/GI746_yolo.png,0,0
VI1849,out_img_norm/VI1849_yolo.png,1,1
VI185,out_img_norm/VI185_yolo.png,1,7
VI1689,out_img_norm/VI1689_yolo.png,1,7
GI547,out_img_norm/GI547_yolo.png,0,0
GI529,out_img_norm/GI529_yolo.png,1,7
GI101,out_img_norm/GI101_yolo.png,0,0
VI2388,out_img_norm/VI2388_yolo.png,2,1
GI657,out_img_norm/GI657_yolo.png,1,7
VI3724,out_img_norm/VI3724_yolo.png,1,1
VI3136,out_img_norm/VI3136_yolo.png,0,0
VI2280,out_img_norm/VI2280_yolo.png,1,1
GI403,out_img_norm/GI403_yolo.png,1,1
VI555,out_img_norm/VI555_yolo.png,1,7
VI3688,out_img_norm/VI3688_yolo.png,2,1
GI904,out_img_norm/GI904_yolo.png,4,1
VI2107,out_img_norm/VI2107_yolo.png,1,7
VI3238,out_img_norm/VI3238_yolo.png,0,0
VI517,out_img_norm/VI517_yolo.png,1,7
GI165,out_img_norm/GI165_yolo.png,1,6
VI1240,out_img_norm/VI1240_yolo.png,5,0
VI1090,out_img_norm/VI1090_yolo.png,1,7
VI588,out_img_norm/VI588_yolo.png,1,7
VI892,out_img_norm/VI892_yolo.png,1,7
VI1290,out_img_norm/VI1290_yolo.png,6,0
GI902,out_img_norm/GI902_yolo.png,1,7
VI38,out_img_norm/VI38_yolo.png,0,0
VI236,out_img_norm/VI236_yolo.png,1,7
VI2674,out_img_norm/VI2674_yolo.png,1,7
VI1681,out_img_norm/VI1681_yolo.png,2,3
VI930,out_img_norm/VI930_yolo.png,1,1
VI4483,out_img_norm/VI4483_yolo.png,5,0
VI1320,out_img_norm/VI1320_yolo.png,6,0
GI557,out_img_norm/GI557_yolo.png,2,7
VI2253,out_img_norm/VI2253_yolo.png,0,0
VI2060,out_img_norm/VI2060_yolo.png,1,7
VI2647,out_img_norm/VI2647_yolo.png,5,0
GI689,out_img_norm/GI689_yolo.png,1,7
VI3007,out_img_norm/VI3007_yolo.png,0,0
VI1215,out_img_norm/VI1215_yolo.png,4,1
VI479,out_img_norm/VI479_yolo.png,1,6
VI1823,out_img_norm/VI1823_yolo.png,1,7
GI489,out_img_norm/GI489_yolo.png,0,0
VI491,out_img_norm/VI491_yolo.png,1,6
VI2168,out_img_norm/VI2168_yolo.png,0,0
VI909,out_img_norm/VI909_yolo.png,2,2
VI1172,out_img_norm/VI1172_yolo.png,1,1
VI1759,out_img_norm/VI1759_yolo.png,1,1
VI4241,out_img_norm/VI4241_yolo.png,2,2
VI3723,out_img_norm/VI3723_yolo.png,1,1
VI2055,out_img_norm/VI2055_yolo.png,0,0
VI1799,out_img_norm/VI1799_yolo.png,1,1
VI2932,out_img_norm/VI2932_yolo.png,2,1
VI1877,out_img_norm/VI1877_yolo.png,0,0
VI1168,out_img_norm/VI1168_yolo.png,1,2
VI346,out_img_norm/VI346_yolo.png,0,0
VI2987,out_img_norm/VI2987_yolo.png,2,7
GI527,out_img_norm/GI527_yolo.png,0,0
VI2751,out_img_norm/VI2751_yolo.png,5,0
GI602,out_img_norm/GI602_yolo.png,5,0
VI663,out_img_norm/VI663_yolo.png,1,5
VI227,out_img_norm/VI227_yolo.png,1,7
VI359,out_img_norm/VI359_yolo.png,1,7
VI2661,out_img_norm/VI2661_yolo.png,6,0
GI359,out_img_norm/GI359_yolo.png,0,0
VI4024,out_img_norm/VI4024_yolo.png,1,1
VI3209,out_img_norm/VI3209_yolo.png,0,0
VI1333,out_img_norm/VI1333_yolo.png,5,0
VI1577,out_img_norm/VI1577_yolo.png,1,7
VI670,out_img_norm/VI670_yolo.png,5,0
VI1454,out_img_norm/VI1454_yolo.png,1,7
VI3396,out_img_norm/VI3396_yolo.png,0,0
VI1782,out_img_norm/VI1782_yolo.png,4,1
VI1603,out_img_norm/VI1603_yolo.png,1,7
VI908,out_img_norm/VI908_yolo.png,4,1
GI607,out_img_norm/GI607_yolo.png,1,7
GI694,out_img_norm/GI694_yolo.png,0,0
VI136,out_img_norm/VI136_yolo.png,1,7
VI3405,out_img_norm/VI3405_yolo.png,2,7
VI3289,out_img_norm/VI3289_yolo.png,1,7
GI720,out_img_norm/GI720_yolo.png,1,7
VI4185,out_img_norm/VI4185_yolo.png,1,1
GI788,out_img_norm/GI788_yolo.png,1,7
VI2913,out_img_norm/VI2913_yolo.png,1,7
VI2419,out_img_norm/VI2419_yolo.png,1,6
VI3995,out_img_norm/VI3995_yolo.png,3,2
VI4293,out_img_norm/VI4293_yolo.png,2,7
VI31,out_img_norm/VI31_yolo.png,1,7
VI1498,out_img_norm/VI1498_yolo.png,1,2
VI1449,out_img_norm/VI1449_yolo.png,1,7
VI3701,out_img_norm/VI3701_yolo.png,2,7
GI40,out_img_norm/GI40_yolo.png,1,3
VI4202,out_img_norm/VI4202_yolo.png,1,7
VI765,out_img_norm/VI765_yolo.png,2,2
GI561,out_img_norm/GI561_yolo.png,0,0
VI1143,out_img_norm/VI1143_yolo.png,1,6
VI3093,out_img_norm/VI3093_yolo.png,0,0
VI2915,out_img_norm/VI2915_yolo.png,1,7
VI2715,out_img_norm/VI2715_yolo.png,0,0
VI118,out_img_norm/VI118_yolo.png,1,7
VI2380,out_img_norm/VI2380_yolo.png,3,1
VI2853,out_img_norm/VI2853_yolo.png,2,1
VI3591,out_img_norm/VI3591_yolo.png,0,0
VI2734,out_img_norm/VI2734_yolo.png,2,1
VI2767,out_img_norm/VI2767_yolo.png,1,7
VI2397,out_img_norm/VI2397_yolo.png,1,1
VI1820,out_img_norm/VI1820_yolo.png,5,0
VI953,out_img_norm/VI953_yolo.png,4,1
VI4469,out_img_norm/VI4469_yolo.png,0,0
VI1195,out_img_norm/VI1195_yolo.png,5,0
GI613,out_img_norm/GI613_yolo.png,0,0
VI1567,out_img_norm/VI1567_yolo.png,0,0
VI3355,out_img_norm/VI3355_yolo.png,1,7
VI1495,out_img_norm/VI1495_yolo.png,0,0
VI3592,out_img_norm/VI3592_yolo.png,0,0
GI235,out_img_norm/GI235_yolo.png,5,0
VI2040,out_img_norm/VI2040_yolo.png,1,7
GI505,out_img_norm/GI505_yolo.png,0,0
VI659,out_img_norm/VI659_yolo.png,1,6
GI769,out_img_norm/GI769_yolo.png,0,0
VI2148,out_img_norm/VI2148_yolo.png,0,0
VI2470,out_img_norm/VI2470_yolo.png,0,0
VI449,out_img_norm/VI449_yolo.png,1,6
GI334,out_img_norm/GI334_yolo.png,3,1
VI1336,out_img_norm/VI1336_yolo.png,5,0
GI166,out_img_norm/GI166_yolo.png,1,7
VI3984,out_img_norm/VI3984_yolo.png,1,7
VI4461,out_img_norm/VI4461_yolo.png,1,7
VI3207,out_img_norm/VI3207_yolo.png,0,0
VI1795,out_img_norm/VI1795_yolo.png,1,1
GI105,out_img_norm/GI105_yolo.png,5,0
VI2946,out_img_norm/VI2946_yolo.png,4,3
VI1509,out_img_norm/VI1509_yolo.png,0,0
VI4142,out_img_norm/VI4142_yolo.png,1,7
VI4364,out_img_norm/VI4364_yolo.png,5,0
GI914,out_img_norm/GI914_yolo.png,5,0
GI683,out_img_norm/GI683_yolo.png,3,7
VI3352,out_img_norm/VI3352_yolo.png,2,3
VI2400,out_img_norm/VI2400_yolo.png,0,0
VI2599,out_img_norm/VI2599_yolo.png,5,0
VI257,out_img_norm/VI257_yolo.png,0,0
GI913,out_img_norm/GI913_yolo.png,3,2
VI3465,out_img_norm/VI3465_yolo.png,1,7
VI1589,out_img_norm/VI1589_yolo.png,0,0
VI3280,out_img_norm/VI3280_yolo.png,0,0
VI3303,out_img_norm/VI3303_yolo.png,0,0
VI418,out_img_norm/VI418_yolo.png,1,1
VI1831,out_img_norm/VI1831_yolo.png,1,6
VI4216,out_img_norm/VI4216_yolo.png,1,7
VI361,out_img_norm/VI361_yolo.png,1,7
VI4287,out_img_norm/VI4287_yolo.png,2,7
VI286,out_img_norm/VI286_yolo.png,2,7
VI2007,out_img_norm/VI2007_yolo.png,0,0
VI3063,out_img_norm/VI3063_yolo.png,3,3
VI651,out_img_norm/VI651_yolo.png,1,6
VI1596,out_img_norm/VI1596_yolo.png,1,7
GI543,out_img_norm/GI543_yolo.png,1,6
VI2945,out_img_norm/VI2945_yolo.png,1,7
VI3374,out_img_norm/VI3374_yolo.png,2,7
VI1811,out_img_norm/VI1811_yolo.png,1,1
VI1337,out_img_norm/VI1337_yolo.png,5,0
VI410,out_img_norm/VI410_yolo.png,3,6
GI841,out_img_norm/GI841_yolo.png,1,1
VI1766,out_img_norm/VI1766_yolo.png,1,1
VI1696,out_img_norm/VI1696_yolo.png,2,7
VI1921,out_img_norm/VI1921_yolo.png,1,2
VI1446,out_img_norm/VI1446_yolo.png,1,7
GI290,out_img_norm/GI290_yolo.png,0,0
VI962,out_img_norm/VI962_yolo.png,1,7
VI1912,out_img_norm/VI1912_yolo.png,0,0
VI1824,out_img_norm/VI1824_yolo.png,1,7
VI907,out_img_norm/VI907_yolo.png,3,1
VI4341,out_img_norm/VI4341_yolo.png,5,0
VI2358,out_img_norm/VI2358_yolo.png,0,0
VI2887,out_img_norm/VI2887_yolo.png,3,6
VI4279,out_img_norm/VI4279_yolo.png,0,0
GI213,out_img_norm/GI213_yolo.png,5,0
VI3128,out_img_norm/VI3128_yolo.png,0,0
VI3507,out_img_norm/VI3507_yolo.png,3,1
VI1825,out_img_norm/VI1825_yolo.png,1,1
VI2699,out_img_norm/VI2699_yolo.png,1,1
VI2140,out_img_norm/VI2140_yolo.png,1,7
VI3545,out_img_norm/VI3545_yolo.png,0,0
GI352,out_img_norm/GI352_yolo.png,2,4
VI2269,out_img_norm/VI2269_yolo.png,6,0
GI281,out_img_norm/GI281_yolo.png,3,1
VI3595,out_img_norm/VI3595_yolo.png,0,0
GI95,out_img_norm/GI95_yolo.png,0,0
VI3170,out_img_norm/VI3170_yolo.png,1,7
VI2346,out_img_norm/VI2346_yolo.png,1,7
VI4292,out_img_norm/VI4292_yolo.png,3,7
VI2814,out_img_norm/VI2814_yolo.png,1,7
VI2778,out_img_norm/VI2778_yolo.png,2,1
VI1180,out_img_norm/VI1180_yolo.png,1,6
VI542,out_img_norm/VI542_yolo.png,0,0
VI281,out_img_norm/VI281_yolo.png,1,7
VI633,out_img_norm/VI633_yolo.png,1,6
VI2712,out_img_norm/VI2712_yolo.png,1,7
VI1376,out_img_norm/VI1376_yolo.png,1,7
VI342,out_img_norm/VI342_yolo.png,1,7
VI313,out_img_norm/VI313_yolo.png,0,0
VI3511,out_img_norm/VI3511_yolo.png,4,1
VI3171,out_img_norm/VI3171_yolo.png,1,7
VI2075,out_img_norm/VI2075_yolo.png,1,7
GI192,out_img_norm/GI192_yolo.png,2,1
VI3058,out_img_norm/VI3058_yolo.png,0,0
GI609,out_img_norm/GI609_yolo.png,1,7
VI1708,out_img_norm/VI1708_yolo.png,1,7
GI753,out_img_norm/GI753_yolo.png,0,0
VI261,out_img_norm/VI261_yolo.png,0,0
GI226,out_img_norm/GI226_yolo.png,5,0
VI2856,out_img_norm/VI2856_yolo.png,2,1
GI822,out_img_norm/GI822_yolo.png,0,0
GI169,out_img_norm/GI169_yolo.png,3,7
VI2216,out_img_norm/VI2216_yolo.png,0,0
VI2919,out_img_norm/VI2919_yolo.png,1,7
VI3232,out_img_norm/VI3232_yolo.png,1,7
VI189,out_img_norm/VI189_yolo.png,1,6
GI754,out_img_norm/GI754_yolo.png,1,7
GI57,out_img_norm/GI57_yolo.png,1,7
VI2133,out_img_norm/VI2133_yolo.png,2,7
VI1915,out_img_norm/VI1915_yolo.png,1,7
VI471,out_img_norm/VI471_yolo.png,0,0
VI2649,out_img_norm/VI2649_yolo.png,5,0
VI2172,out_img_norm/VI2172_yolo.png,2,7
VI1544,out_img_norm/VI1544_yolo.png,1,1
VI1899,out_img_norm/VI1899_yolo.png,1,7
GI66,out_img_norm/GI66_yolo.png,0,0
GI926,out_img_norm/GI926_yolo.png,1,7
VI3308,out_img_norm/VI3308_yolo.png,0,0
GI640,out_img_norm/GI640_yolo.png,2,7
VI4114,out_img_norm/VI4114_yolo.png,1,1
VI1787,out_img_norm/VI1787_yolo.png,5,0
VI3292,out_img_norm/VI3292_yolo.png,0,0
VI545,out_img_norm/VI545_yolo.png,1,5
VI226,out_img_norm/VI226_yolo.png,1,7
